start_map,start_cell,target_map,target_cell
8078,231,8091,204
8078,247,8065,202
8078,452,8079,31
8078,459,8079,37
8079,17,8078,438
8079,202,8092,247
8079,23,8078,445
8079,305,8066,274
8079,455,8080,35
808,289,821,291
808,459,809,40
8080,20,8079,440
8080,218,8067,216
8080,231,8093,233
8080,458,8081,37
8081,202,8094,204
8081,23,8080,443
8081,276,8068,303
8081,458,8082,36
8082,189,8069,187
8082,22,8081,444
8086,20,7942,440
8086,218,8073,245
8086,318,8246,334
8086,460,8087,40
8087,247,8074,346
8087,25,8086,445
8087,353,11568,338
8087,358,8356,323
8087,456,8088,35
8087,73,8074,129
8087,86,8216,218
8088,21,8087,442
8088,247,8075,274
8088,405,8239,305
8088,457,8089,36
8088,74,11588,309
8089,148,8355,425
8089,22,8088,443
8089,231,8209,262
8089,247,8076,303
8089,456,8090,35
809,25,808,444
809,318,822,320
8090,21,8089,442
8090,218,8077,245
8090,289,8211,247
8090,400,8332,438
8090,456,8091,51
8091,218,8078,245
8091,231,8268,189
8091,36,8090,441
8091,442,8092,51
8092,173,8263,218
8092,218,8079,231
8092,267,11585,309
8092,36,8091,456
8092,405,8263,392
8092,447,8093,41
8093,144,8261,189
8093,247,8080,260
8093,26,8092,462
8093,456,8094,36
8094,21,8093,442
8094,218,8081,187
810,173,823,204
8109,23,8206,443
8109,318,8116,334
8109,370,8334,416
8115,251,11577,309
8115,260,8122,262
8115,421,8206,419
8115,458,8116,38
8116,173,8123,146
8116,23,8115,443
8116,305,8109,289
8116,359,11578,339
8116,405,8123,320
8116,455,8117,34
8116,461,8117,39
8117,144,8124,204
8117,20,8116,440
8117,24,8116,447
8117,322,8358,338
8117,347,8124,320
812,196,1730,113
812,458,813,37
8120,102,8208,100
8120,115,8127,146
8120,24,8007,445
8121,358,11580,325
8121,459,8122,39
8122,158,11564,338
8122,24,8121,444
8122,247,8115,274
8122,318,8129,320
8122,456,8123,35
8122,51,12162,387
8123,160,8116,187
8123,202,8130,204
8123,21,8122,442
8123,334,8116,419
8123,458,8124,37
8124,113,11579,309
8124,173,8131,175
8124,189,8117,129
8124,23,8123,443
8124,334,8117,332
8124,452,8125,32
8124,461,8125,40
8124,90,11565,338
8125,17,8124,438
8125,26,8124,447
8125,93,11563,338
8127,131,8120,100
8127,22,8020,443
8127,231,8134,204
8127,453,8128,32
8127,462,8128,40
8128,17,8127,439
8128,26,8127,447
8128,260,8135,233
8129,305,8122,332
8129,454,8130,34
8129,460,8130,40
813,23,812,444
813,271,1733,258
813,276,800,303
813,281,1733,250
8130,189,8123,187
8130,19,8129,439
8130,25,8129,445
8130,289,8137,291
8130,454,8131,34
8130,460,8131,40
8131,160,8124,187
8131,19,8130,440
8131,25,8130,446
8134,218,8127,245
8134,23,8033,444
8134,231,8141,204
8134,457,8135,36
8135,22,8134,443
8135,247,8128,245
8135,260,8142,204
8135,462,8136,42
8136,27,8135,448
8136,289,8143,262
8137,276,8130,303
8139,23,8251,444
8139,247,8250,274
8139,455,8252,34
814,144,827,59
814,454,815,33
814,460,815,39
8141,173,8227,146
8141,218,8134,245
8141,22,8046,444
8141,456,8142,36
8142,21,8141,442
8142,218,8135,245
8142,260,8228,204
8142,456,8143,35
8143,202,8243,175
8143,21,8142,442
8143,276,8136,274
8143,462,8144,41
8144,27,8143,447
8144,458,8145,37
8145,189,8251,216
8145,23,8144,444
815,19,814,440
815,25,814,446
815,453,816,32
8150,231,8159,204
8150,313,11572,309
8150,461,8151,41
8151,144,8160,262
8151,218,8202,303
8151,27,8150,446
8151,457,8152,37
8152,189,8201,187
8152,22,8151,443
8152,289,8161,262
8152,460,8153,39
8152,74,11597,338
8153,25,8152,446
8154,461,8155,41
8155,26,8154,447
8155,289,8164,233
8157,289,8166,262
8157,457,8158,37
8158,22,8157,443
8158,260,8167,233
8159,194,11576,325
8159,218,8150,245
8159,456,8160,36
816,144,829,204
816,18,815,439
816,455,817,34
8160,117,11559,367
8160,21,8159,442
8160,226,8336,353
8160,276,8151,158
8160,458,8161,36
8161,163,11558,339
8161,22,8160,444
8161,276,8152,303
8161,289,8170,320
8161,456,8162,36
8162,21,8161,441
8162,308,8337,328
8162,405,8171,291
8162,458,8163,37
8163,23,8162,444
8163,231,8172,204
8164,247,8155,274
8164,405,8173,378
8164,457,8165,37
8165,22,8164,442
8165,57,8174,88
8166,231,7946,204
8166,24,8217,445
8166,276,8157,303
8166,457,8167,36
8167,202,7947,175
8167,22,8166,443
8167,247,8158,274
8167,457,8168,37
8168,202,7948,146
8168,22,8167,442
8168,434,7948,436
8168,457,8169,37
8169,22,8168,443
8169,86,7949,88
817,115,830,117
817,20,816,441
8170,147,11557,309
8170,305,8161,303
8170,355,8333,426
8170,452,8171,33
8171,173,7951,175
8171,18,8170,437
8171,305,8162,390
8171,454,8172,34
8172,168,11574,309
8172,19,8171,440
8172,218,8163,216
8173,376,7953,320
8173,392,8164,419
8173,457,8174,37
8174,22,8173,443
8174,347,7954,349
8174,73,8165,71
8175,392,7885,41
8175,56,8176,378
8176,392,8175,70
8176,42,8177,436
8177,115,7968,175
8177,23,7954,444
8177,450,8176,56
8179,21,7995,442
8179,218,7983,245
8179,260,8180,160
8179,454,8181,18
8179,86,8180,44
818,231,831,233
818,455,819,35
8180,115,8185,117
8180,189,8179,231
8180,20,8186,440
8180,24,8186,447
8180,73,8179,115
8181,19,8179,453
8181,218,7984,303
8181,405,8182,421
8181,457,7998,36
8182,392,8181,434
8182,405,8184,363
8182,456,8011,35
8184,26,8185,447
8184,347,8036,349
8184,392,8182,376
8184,453,8024,33
8185,131,8180,100
8185,18,8187,409
8185,23,8187,415
8185,347,8035,320
8185,461,8184,41
8186,115,8187,117
8186,17,7912,438
8186,26,7912,446
8186,363,7995,390
8186,405,8187,334
8186,455,8180,35
8186,461,8180,38
8187,102,8186,129
8187,173,8034,204
8187,363,8186,434
8187,424,8185,33
8187,430,8185,38
819,173,832,146
819,20,818,440
819,35,1669,381
8195,164,8196,195
8196,180,8195,179
8196,310,8026,297
8199,115,8026,189
8199,22,8012,444
8199,296,8200,387
8199,349,8000,419
8199,459,8014,40
8200,373,8199,311
8201,173,8152,204
8201,25,8202,445
8202,318,8151,204
8202,326,11573,309
8202,460,8201,39
8206,286,8266,404
8206,411,11562,367
8206,434,8115,407
8206,458,8109,38
8207,22,1091,442
8207,231,1105,204
8207,247,1569,245
8207,386,8489,367
8207,455,1141,37
8208,115,8120,88
8208,22,7994,442
8208,392,8210,361
8208,456,8213,31
8209,175,11589,325
8209,19,8239,440
8209,247,8089,260
8209,27,8239,447
8209,456,8211,35
8209,86,8240,117
821,115,834,175
821,133,1754,327
821,175,1754,383
821,240,1755,324
821,276,808,274
821,455,822,36
8210,21,7981,440
8210,218,8212,274
8210,376,8208,407
8210,456,8214,35
8211,20,8209,441
8211,231,8245,291
8211,276,8090,260
8211,456,8268,37
8212,21,7968,441
8212,260,8210,204
8212,456,8215,36
8213,16,8208,441
8213,247,8214,231
8213,302,8266,103
8214,102,8215,129
8214,21,8210,442
8214,260,8213,276
8214,347,8214,431
8215,115,8214,88
8215,21,8212,441
8215,455,8218,51
8216,22,8246,441
8216,247,8087,57
8216,457,8239,38
8217,144,7945,132
8217,27,8223,447
8217,459,8166,38
8218,21,8215,440
8218,456,8219,34
8219,20,8218,442
8219,455,8221,34
822,21,821,440
822,305,809,303
8221,19,8219,440
8221,318,8224,320
8221,457,8226,35
8223,173,7944,175
8223,461,8217,42
8224,305,8221,332
8224,456,8225,34
8225,20,8224,442
8225,218,8226,216
8225,260,8229,262
8225,455,8235,36
8226,21,8221,443
8226,218,8244,216
8226,231,8225,204
8226,455,8238,32
8227,160,8141,158
8227,19,8059,438
8227,455,8228,33
8228,19,8227,441
8228,218,8142,274
8228,456,8243,35
8229,276,8225,274
8229,457,8230,35
823,103,1753,338
823,121,1753,313
823,181,1753,358
823,189,810,158
823,260,836,262
8230,160,8235,129
8230,21,8229,443
8230,405,8247,407
8230,462,8233,41
8231,202,7907,175
8231,21,8237,442
8231,218,8232,245
8231,457,7982,36
8232,231,8231,233
8232,26,8234,446
8232,459,7969,38
8233,144,8248,117
8233,27,8230,447
8234,376,8237,378
8234,460,8232,41
8235,144,8230,175
8235,15,8238,71
8235,21,8225,440
8236,392,8239,332
8236,455,8240,34
8237,231,7906,204
8237,25,8241,446
8237,392,8234,390
8237,456,8231,35
8238,160,8242,187
8238,18,8226,440
8238,57,8235,30
8239,23,8216,442
8239,276,8088,434
8239,347,8236,407
8239,454,8209,34
8239,462,8209,42
8240,131,8209,115
8240,20,8236,440
8240,454,8245,33
8241,376,7905,378
8241,460,8237,39
8242,202,8238,146
8242,25,8244,445
8243,189,8143,216
8243,21,8228,441
8244,231,8226,204
8244,460,8242,39
8245,19,8240,439
8245,276,8211,260
8245,456,8257,35
8246,305,8086,289
8246,456,8216,37
8247,318,8249,291
8247,421,8230,390
8247,457,8248,34
8248,131,8233,158
8248,20,8247,443
8249,115,8252,88
8249,24,8250,431
8249,305,8247,303
825,289,838,291
825,336,1727,316
825,462,826,41
8250,260,8139,233
8250,460,8249,38
8251,202,8145,175
8251,458,8139,37
8252,102,8249,100
8252,20,8139,441
8252,358,8253,268
8252,451,8253,223
8253,208,8252,436
8253,283,8252,343
8254,387,7288,281
8255,151,8256,222
8255,393,8024,355
8256,236,8255,165
8256,255,8258,285
8257,21,8245,442
8257,218,8268,216
8257,452,8265,31
8258,256,8256,240
826,27,825,447
826,452,827,31
826,461,827,39
8260,22,8005,443
8260,231,8019,204
8260,276,7993,274
8260,456,8007,35
8261,21,8263,442
8261,218,8093,115
8263,189,8092,202
8263,20,8268,444
8263,289,8265,291
8263,421,8092,434
8263,457,8261,36
8265,17,8257,438
8265,276,8263,303
8266,419,8206,300
8266,88,8213,287
8268,218,8091,202
8268,22,8211,442
8268,231,8257,233
8268,307,8268,368
8268,458,8263,21
8269,177,7288,386
8269,402,1663,168
827,17,826,438
827,25,826,447
827,289,840,291
827,455,1194,35
827,73,814,158
8279,86,8338,88
8289,33,8291,436
829,189,816,129
829,253,1717,408
830,102,817,100
830,115,843,59
830,457,831,36
8303,387,8502,148
8307,166,8312,257
8307,314,8027,277
8307,328,8027,277
8308,135,8306,403
8308,361,8311,207
8308,99,8310,395
8309,450,8502,179
831,218,818,216
831,289,844,262
831,456,832,35
8312,243,8307,181
8315,373,6164,221
8315,381,8316,227
8316,213,8315,367
832,160,819,187
832,21,831,442
832,456,833,35
832,86,845,88
8323,423,8027,383
8323,438,8027,413
833,21,832,442
8332,453,8090,414
8333,411,8170,369
8334,431,8109,356
8336,352,8160,240
8336,367,8160,240
8337,329,8162,323
8337,343,8162,323
8338,21,8340,442
8338,231,8344,233
8338,456,8342,36
8338,73,8279,100
834,160,821,100
8340,231,8345,233
8340,456,8338,36
8341,140,11571,338
8341,22,8360,443
8341,247,8343,274
8341,289,8471,291
8341,456,7899,36
8342,21,8338,441
8342,260,8347,262
8343,181,11593,309
8343,19,8353,440
8343,247,8346,303
8343,260,8341,262
8343,457,7895,37
8344,21,8345,442
8344,218,8338,245
8344,289,10151,437
8344,456,8347,36
8345,218,8340,245
8345,456,8344,36
8346,156,11592,325
8346,21,8352,440
8346,289,8343,262
8346,456,7891,35
8347,21,8344,442
8347,247,8342,274
8348,453,8471,368
835,253,1750,382
835,256,1750,386
835,455,836,34
8352,171,11596,309
8352,260,8353,262
8352,455,8346,35
8353,247,8352,274
8353,289,8360,291
8353,340,11595,325
8353,454,8343,34
8355,426,8089,163
8355,440,8089,163
8356,337,8087,372
8356,352,8087,372
8357,392,10151,326
8357,422,8357,268
8358,352,8117,336
8358,367,8117,337
836,20,835,441
836,247,823,245
8360,105,11594,309
8360,22,8467,443
8360,276,8353,303
8360,457,8341,37
8361,337,8038,459
8361,352,8038,459
8362,352,8039,357
8362,367,8039,357
8364,309,8000,192
8366,338,8012,322
8370,16,8372,437
8370,218,7929,274
8372,17,8373,438
8372,218,7928,274
8372,451,8370,30
8373,16,8375,437
8373,247,7902,245
8373,452,8372,31
8375,186,8530,378
8375,305,7901,332
8375,451,8373,31
8376,154,8379,108
8376,206,8016,271
8377,154,8378,133
8377,206,7912,280
8378,125,8377,164
8379,125,8376,155
838,276,825,274
838,453,839,32
8380,143,8381,81
8380,279,7912,300
8381,100,8380,155
8383,143,8384,81
8383,279,7995,313
8384,100,8383,155
8385,154,8386,133
8385,206,8003,82
8386,125,8385,164
8387,154,8388,133
8387,206,7983,284
8388,125,8387,164
8389,125,8390,164
839,18,838,438
839,347,852,320
8390,154,8389,133
8390,206,7984,241
8391,100,8392,100
8391,125,7971,358
8392,110,8393,125
8392,92,8391,107
8393,118,8392,117
8394,100,8395,100
8394,130,7971,460
8395,110,8396,125
8395,92,8394,107
8396,118,8395,117
8397,154,8398,108
8397,203,8011,284
8398,125,8397,164
8399,100,8400,100
8399,130,7998,234
840,120,1732,374
840,276,827,303
840,453,841,33
840,461,841,40
8400,110,8401,103
8400,92,8399,107
8401,118,8400,117
8402,100,8403,100
8402,125,7998,227
8403,110,8404,103
8403,92,8402,107
8404,118,8403,117
8405,100,8406,100
8405,130,7972,255
8406,110,8407,110
8406,92,8405,107
8407,118,8406,118
8408,154,8413,133
8408,203,8002,60
8409,125,8418,164
841,18,840,438
841,218,1194,216
841,26,840,446
8410,100,8411,100
8410,125,7972,201
8411,110,8412,110
8411,92,8410,107
8412,118,8411,118
8413,125,8408,164
8414,154,8419,133
8414,203,8002,225
8415,100,8416,100
8415,130,7972,361
8416,110,8417,110
8416,92,8415,107
8417,118,8416,118
8418,154,8409,133
8418,206,8002,272
8419,125,8414,164
842,163,1718,374
842,202,855,146
842,458,843,37
8421,125,8422,155
8422,154,8421,108
8422,203,8015,239
8423,100,8424,100
8423,130,7973,182
8424,110,8425,110
8424,92,8423,107
8425,118,8424,118
8426,100,8428,100
8426,125,8028,279
8428,110,8429,125
8428,92,8426,107
8429,118,8428,117
843,23,842,444
843,73,830,129
843,86,856,59
8430,100,8431,100
8430,125,7973,137
8431,110,8432,110
8431,92,8430,107
8432,118,8431,118
8433,154,8435,133
8433,206,7988,115
8434,154,8436,133
8434,206,7974,221
8435,125,8433,164
8436,125,8434,164
8437,276,7899,303
8438,125,8440,155
8439,125,8444,164
844,276,831,303
844,455,845,34
8440,154,8438,108
8440,206,8001,278
8441,154,8445,133
8441,206,7974,123
8442,154,8443,108
8442,203,8001,253
8443,125,8442,155
8444,154,8439,133
8444,203,7974,85
8445,125,8441,164
8446,125,8447,155
8447,154,8446,108
8447,206,8001,185
8448,125,8455,164
8449,154,8454,133
8449,206,7987,118
845,20,844,440
845,73,832,100
8451,154,8453,133
8451,203,8039,118
8453,125,8451,164
8454,125,8449,164
8455,154,8448,133
8455,203,7987,283
8456,125,8457,155
8457,154,8456,108
8457,206,8000,124
8458,206,8038,436
8459,125,8458,164
8460,143,8461,81
8460,259,8025,311
8461,100,8460,131
8462,154,8464,108
8462,206,7986,167
8463,154,8465,133
8463,203,8012,285
8464,125,8462,155
8465,125,8463,164
8466,143,8468,109
8466,259,7986,278
8467,457,8360,36
8468,100,8466,155
8469,154,8470,108
8469,206,7999,191
8470,125,8469,155
8471,276,8341,303
8471,354,8348,439
8478,26,8479,747
8478,500,4173,535
8478,547,10129,338
8478,566,10129,353
8478,702,8480,667
8478,773,4232,52
8479,258,8487,278
8479,426,4171,424
8479,766,8478,45
8480,210,6547,197
8480,24,8487,745
8480,332,4353,278
8480,685,8478,720
8480,767,4231,46
8482,168,10137,446
8482,183,10137,447
8482,243,10138,436
8482,258,10138,438
8482,352,8493,529
8482,367,8493,548
8487,241,8479,276
8487,34,9154,755
8487,369,4355,371
8487,764,8480,42
8489,209,8490,238
8489,251,8490,266
8489,366,8207,400
8489,381,8207,400
8489,424,8207,456
8489,439,8207,456
849,231,862,233
849,338,1758,342
8490,223,8489,224
8490,251,8489,266
8493,269,8499,748
8493,511,8482,338
8493,519,4613,480
8493,530,8482,368
8493,665,8498,630
8498,25,8500,747
8498,648,8493,646
8499,221,8500,223
8499,767,8493,287
850,166,1725,258
850,86,863,103
8500,204,8499,239
8500,657,12044,192
8500,765,8498,44
8502,133,8303,372
8502,165,8309,436
8503,22,8504,443
8503,260,8514,276
8503,421,8531,56
8504,23,8505,443
8504,318,8513,291
8504,457,8503,37
8505,189,8506,216
8505,25,8508,445
8505,260,8512,233
8505,458,8504,38
8506,19,8507,440
8506,202,8505,175
8507,202,8508,175
8507,454,8506,33
8508,17,8509,437
8508,173,8511,117
8508,189,8507,216
8508,27,8509,447
8508,376,8511,349
8508,460,8505,40
8509,260,8510,233
8509,452,8508,32
8509,462,8508,42
8510,231,8524,189
8510,247,8509,274
8510,458,8511,38
8511,131,8508,187
8511,23,8510,443
8511,231,8522,233
8511,363,8508,390
8511,457,8512,21
8512,22,8511,456
8512,247,8505,274
8512,451,8513,31
8512,86,8521,44
8513,16,8512,436
8513,173,8520,175
8513,305,8504,332
8513,454,8514,34
8514,19,8513,440
8514,247,8503,231
8514,260,8519,276
8514,457,8515,21
8515,22,8514,456
8515,260,8518,262
8515,459,8516,38
8516,24,8515,444
8516,260,8517,218
8517,20,8518,454
8517,247,8516,231
8517,27,8518,447
8518,21,8519,442
8518,247,8515,274
8518,455,8517,19
8518,462,8517,41
8519,16,8520,438
8519,22,8520,443
8519,247,8514,289
8519,27,8520,448
8519,456,8518,35
852,334,839,361
852,456,853,35
8520,160,8513,202
8520,20,8521,456
8520,289,8528,305
8520,452,8519,31
8520,457,8519,36
8520,462,8519,42
8521,22,8522,443
8521,318,8527,276
8521,455,8520,21
8521,73,8512,57
8522,173,8526,131
8522,20,8524,441
8522,218,8511,216
8522,457,8521,36
8523,279,8525,371
8523,394,8014,249
8523,409,8014,249
8524,218,8510,245
8524,455,8522,34
8525,386,8523,294
8526,160,8522,158
8526,456,8527,36
8527,21,8526,442
8527,305,8521,289
8527,454,8528,33
8528,19,8527,440
8528,276,8520,318
8529,235,8539,372
8529,402,8540,192
853,133,1722,221
853,21,852,441
853,456,854,35
8530,392,8375,200
8530,42,8531,378
8531,392,8530,56
8531,42,8503,407
8534,160,7833,187
8534,22,7385,428
8534,231,8536,204
8534,457,7811,36
8536,21,7401,441
8536,218,8534,245
8536,347,7761,378
8536,456,7810,36
8538,125,8540,309
8538,276,7486,303
8538,454,8572,35
8539,387,8529,265
854,21,853,442
854,453,855,32
8540,177,8529,387
8540,323,8538,139
855,160,842,216
855,18,854,439
855,451,856,31
8550,305,1868,361
8550,453,8551,207
8551,192,8550,438
8551,453,7434,33
8552,19,733,440
8552,276,8617,245
8552,459,715,39
8553,218,8554,187
8553,22,7342,442
8553,260,7359,233
8554,202,8553,233
8554,21,8555,441
8554,218,7311,274
8554,457,7328,37
8555,21,8556,442
8555,231,7342,204
8555,247,8591,216
8555,456,8554,36
8556,138,8557,132
8556,21,8558,441
8556,218,8592,216
8556,231,7341,233
8556,457,8555,36
8557,117,8556,123
8558,21,7323,442
8558,231,7340,233
8558,247,8593,216
8558,456,8556,36
8559,21,1861,437
8559,218,8595,216
8559,231,7338,204
8559,456,7323,55
856,16,855,437
856,73,843,100
8560,131,8603,216
8560,19,8561,440
8561,144,8573,146
8561,160,8604,216
8561,21,8562,441
8561,455,8560,34
8562,189,8605,216
8562,202,8574,262
8562,22,8563,442
8562,456,8561,36
8563,21,8564,442
8563,218,8606,187
8563,231,8575,233
8563,457,8562,37
8564,21,8565,442
8564,260,8576,204
8564,276,8607,216
8564,457,8563,36
8565,22,8566,442
8565,231,8577,175
8565,305,8608,216
8565,457,8564,36
8566,22,8567,443
8566,247,8609,303
8566,260,8578,233
8566,457,8565,37
8567,21,8568,443
8567,231,8579,233
8567,247,8610,187
8567,458,8566,37
8568,22,8569,441
8568,231,8580,233
8568,247,8611,187
8568,458,8567,36
8569,218,8612,216
8569,22,8570,441
8569,231,8581,262
8569,456,8568,37
8570,189,8613,216
8570,21,7856,442
8570,260,8582,233
8570,456,8569,37
8571,218,7488,245
8571,23,8572,441
8571,231,8583,262
8571,458,7856,38
8572,20,8538,439
8572,363,7487,390
8572,376,8584,349
8572,456,8571,38
8573,131,8561,129
8573,22,8574,441
8574,19,8575,440
8574,247,8562,187
8574,456,8573,37
8575,17,8576,438
8575,218,8563,216
8575,455,8574,34
8576,189,8564,245
8576,19,8577,441
8576,453,8575,32
8577,160,8565,216
8577,202,8585,204
8577,21,8578,441
8577,456,8576,34
8578,218,8566,245
8578,22,8579,442
8578,231,8586,204
8578,456,8577,36
8579,173,8587,233
8579,218,8567,216
8579,22,8580,442
8579,457,8578,37
8580,218,8568,216
8580,22,8581,442
8580,231,8588,233
8580,457,8579,37
8581,22,8582,442
8581,247,8569,216
8581,260,8589,262
8581,457,8580,37
8582,218,8570,245
8582,22,7857,441
8582,260,8590,233
8582,457,8581,37
8583,22,8584,441
8583,231,10166,204
8583,247,8571,216
8583,457,7857,37
8584,334,8572,361
8584,456,8583,37
8585,189,8577,187
8585,21,8586,441
8586,189,8578,216
8586,22,8587,441
8587,21,8588,441
8587,218,8579,158
8587,456,8586,37
8588,20,8589,440
8588,218,8580,216
8588,456,8587,36
8589,21,8590,441
8589,247,8581,245
8589,455,8588,35
8590,20,7855,438
8590,218,8582,245
8590,456,8589,36
8591,21,8592,442
8591,218,3712,216
8591,231,8555,262
8591,456,7311,37
8592,218,3711,245
8592,22,8593,441
8592,231,8556,233
8592,457,8591,36
8593,21,8594,441
8593,218,3710,216
8593,231,8558,262
8593,456,8592,37
8594,21,8595,441
8594,218,3709,216
8594,456,8593,36
8595,21,8596,441
8595,218,3708,216
8595,231,8559,233
8595,456,8594,36
8596,218,3707,245
8596,260,1861,349
8596,456,8595,36
8597,22,8598,442
8597,231,8603,204
8597,247,7775,245
8597,457,8602,37
8598,218,7812,245
8598,22,8599,442
8598,231,8604,262
8598,457,8597,37
8599,189,7809,245
8599,202,8605,204
8599,22,8600,441
8599,457,8598,37
8600,218,7806,274
8600,22,7612,442
8600,231,8606,204
8600,456,8599,37
8601,115,8614,204
8601,160,7777,187
8601,21,8602,442
8601,456,9663,35
8602,189,7776,274
8602,202,8615,262
8602,22,8597,442
8602,457,8601,36
8603,189,8597,216
8603,22,8604,442
8603,231,8560,146
8603,458,8615,36
8604,21,8605,442
8604,231,8561,175
8604,247,8598,216
8604,457,8603,37
8605,21,8606,441
8605,218,8599,187
8605,231,8562,175
8605,457,8604,36
8606,189,8600,216
8606,202,8563,233
8606,22,8607,441
8606,456,8605,35
8607,21,8608,443
8607,218,7612,158
8607,231,8564,291
8607,456,8606,37
8608,218,7611,245
8608,22,8609,443
8608,231,8565,320
8608,457,8607,36
8609,189,7610,274
8609,21,8610,442
8609,318,8566,262
8609,458,8608,37
861,434,874,436
861,459,862,38
8610,189,7609,274
